iatiidentifier,donor_ref,donor,org_type,x1_donor_type,a01,a02,modality,declared_activity,declared_transaction,status_code,status_name,recipient_main,commitment_usd,disbursement_usd,n_disb_years,first_disb_year,last_disb_year,planned_start,actual_start,planned_end,actual_end,y2_early_days,planned_duration_days,commitment_usd_full,disbursement_usd_full,n_disb_years_full,finance_type,finance_type_name,flow_type,flow_type_name,collaboration_type,collaboration_type_name,hierarchy,cp_eligible,complete_flag,y1_gap,y1_gap_full,y2_early_days_raw,log_commitment,log_disbursement
GB-1-203536-113,GB-GOV-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,GH,12435174.46245,12435174.46245,1,2016,2018,2016-07-20,2016-07-20,2018-07-31,2021-06-15,-730,741,12435174.46245,12435174.46245,3,110,Standard grant,10,ODA,1,Bilateral,2,0,1,1.1102230246251563e-16,0,-1050,16.336039665072974,16.336039665072974
GB-1-203585-101,GB-GOV-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,Bilateral,1,0,A01_general,1,0,4,Closed,SL,0,32680005.9948,1,2014,2015,2013-01-01,2012-08-09,2016-12-31,2018-06-30,-546,1460,49396442.4948,49396442.4948,3,110,Standard grant,10,ODA,1,Bilateral,2,1,1,NA,0,-546,17.715388965289694,17.715388965289694
GB-1-203766-109,GB-GOV-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,ET,6617750,6617750,1,2014,2014,2012-12-12,2012-11-26,2018-04-30,2021-06-20,-730,1965,6617750,6617750,1,110,Standard grant,10,ODA,1,Bilateral,2,0,1,0,0,-1147,15.705265990987103,15.705265990987103
GB-1-203766-111,GB-GOV-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,ET,19853250,19853250,1,2014,2014,2012-12-12,2012-11-26,2018-04-30,2021-06-20,-730,1965,19853250,19853250,1,110,Standard grant,10,ODA,1,Bilateral,2,0,1,0,0,-1147,16.803878279655212,16.803878279655212
GB-1-203766-112,GB-GOV-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,ET,590581.2455,590581.2454999998,1,2015,2018,2015-01-01,2012-11-26,2018-04-30,2021-06-20,-730,1215,590581.2455,590581.2455,3,110,Standard grant,10,ODA,1,Bilateral,2,0,1,2.220446049250313e-16,0,-1147,13.288862492792838,13.288862492792838
GB-1-203811-101,GB-GOV-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,MW,0,-1323550,0,NA,NA,2013-01-23,2013-01-23,2016-03-31,2017-12-30,-639,1163,3308875,1985325,2,110,Standard grant,10,ODA,1,Bilateral,2,0,1,NA,0.4,-639,15.012118810427157,14.501293186661165
GB-1-204024-107,GB-GOV-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,Bilateral,1,0,A01_general,1,0,4,Closed,PK,119119500,119119500,1,2015,2016,2013-06-04,2013-06-04,2017-09-30,2021-09-30,-730,1579,119119500,119119500,2,110,Standard grant,10,ODA,1,Bilateral,2,1,1,0,0,-1461,18.595637748883266,18.595637748883266
GB-1-204179-101,GB-GOV-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,MZ,43015375,43015375,1,2014,2015,2014-12-08,2013-08-14,2018-12-31,2020-09-29,-638,1484,43015375,43015375,2,110,Standard grant,10,ODA,1,Bilateral,2,0,1,0,0,-638,17.577068167888694,17.577068167888694
GB-1-204288-102,GB-GOV-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,TZ,4798240.667550001,4849048.3505265005,1,2015,2015,2013-11-21,2013-09-24,2018-03-31,2022-09-26,-730,1591,4798240.667550001,4849048.3505265005,1,110,Standard grant,10,ODA,1,Bilateral,2,0,1,-0.0105888150463369,-0.0105888150463369,-1640,15.383759881096713,15.394293027274424
GB-1-205145-102,GB-GOV-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,NP,18472932.9405,12295207.7264,1,2017,2023,2016-07-16,2016-05-11,2022-12-31,NA,NA,2359,18472932.9405,12295207.7264,6,110,Standard grant,10,ODA,1,Bilateral,2,0,1,0.3344203778575937,0.3344203778575937,NA,16.731817134398312,16.324720128682877
GB-1-205145-104,GB-GOV-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,NP,65114574.20115,64481943.772149995,1,2016,2023,2016-07-16,2016-05-14,2024-07-31,NA,NA,2937,75846380.84365,75213749.09109999,9,110,Standard grant,10,ODA,1,Bilateral,2,0,1,0.00971565024821785,0.00834096163209308,NA,18.14422054796849,18.135844605866275
GB-GOV-1-301596-404,GB-GOV-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,Bilateral,0,1,A02_sector,1,0,2,Implementation,NP,NA,NA,NA,NA,NA,2024-05-10,2024-05-10,2030-03-31,NA,NA,2151,6617750,1323550,1,NA,not declared,NA,not declared,NA,not declared,2,0,0,NA,0.8,NA,15.705265990987103,14.095828078553001
GB-1-114506-106,GB-GOV-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,IN,0,26471000,1,2014,2014,2008-04-01,2008-01-01,2016-03-30,2018-09-29,-730,2920,60883300,60883300,2,110,Standard grant,10,ODA,1,Bilateral,2,0,1,NA,0,-913,17.9244694750421,17.9244694750421
GB-1-113707-102,GB-GOV-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,IN,6617750,6617750,1,2014,2014,2007-05-01,2007-05-01,2015-12-30,2017-09-30,-640,3165,25147450,25147450,2,110,Standard grant,10,ODA,1,Bilateral,2,0,1,0,0,-640,17.040267057719443,17.040267057719443
GB-1-113963-102,GB-GOV-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,IN,0,7279525,1,2014,2014,2007-06-01,2007-04-01,2015-03-30,2016-09-30,-550,2859,24485675,24485675,2,110,Standard grant,10,ODA,1,Bilateral,2,0,1,NA,0,-550,17.01359881063728,17.01359881063728
GB-1-114086-101,GB-GOV-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,MZ,5148602.88225,2647100,1,2014,2015,2008-07-01,2008-07-01,2020-03-31,2023-09-30,-730,4291,21031202.88225,15882600,6,110,Standard grant,10,ODA,1,Bilateral,2,0,1,0.4858605216716216,0.2448078177494707,-1278,16.861517744438267,16.580734728341003
GB-GOV-3-PSA-NPK-200029,GB-GOV-1,"UK - Foreign, Commonwealth and Development Office",10,Bilateral,1,0,A01_general,1,0,4,Closed,NP,NA,NA,NA,NA,NA,NA,2016-02-15,2016-02-17,NA,NA,NA,NA,NA,NA,110,Standard grant,10,ODA,NA,not declared,1,1,1,NA,NA,NA,NA,NA
GB-1-201375-102,GB-GOV-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,NP,28588680,39177080,1,2014,2014,2010-07-01,2010-07-01,2015-07-31,2016-11-22,-480,1856,100458221.92385,70942280,4,110,Standard grant,10,ODA,1,Bilateral,2,0,1,-0.37037037037037046,0.29381310318456433,-480,18.42525249678502,18.077377146629757
GB-1-201375-106,GB-GOV-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,NP,4500070,4500070,1,2014,2014,2010-07-01,2010-07-01,2015-07-31,2016-11-22,-480,1856,4500070,4500070,1,110,Standard grant,10,ODA,1,Bilateral,2,0,1,0,0,-480,15.319603510175117,15.319603510175117
GB-1-201564-101,GB-GOV-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,Bilateral,1,0,A01_general,1,0,4,Closed,ZM,8603075,0,0,NA,NA,2011-01-01,2010-02-09,2014-12-31,2016-06-30,-547,1460,63133335,54530260,3,110,Standard grant,10,ODA,1,Bilateral,2,1,1,1,0.13626834381551367,-547,17.960759476447297,17.81426633490848
GB-1-201629-108,GB-GOV-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,GH,29708739.4817,30767579.3361095,1,2014,2017,2010-06-01,2010-06-01,2017-12-31,2019-10-16,-654,2770,39412739.40105,41818953.1554595,5,110,Standard grant,10,ODA,1,Bilateral,2,0,1,-0.03564068596924907,-0.06105167494004226,-654,17.48959965705868,17.548860219500796
FI-3-2014-2005050123,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,MZ,2278800,7975800,1,2014,2014,NA,2005-10-20,2015-12-31,NA,NA,NA,2278800,7975800,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,-2.5,-2.5,NA,14.639159546588377,15.891922515083746
FI-3-2014-2002023052,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,1,0,A01_general,1,0,2,Implementation,MZ,0,6836400,1,2014,2014,NA,2003-12-18,2014-12-31,NA,NA,NA,0,6836400,1,110,Standard grant,10,ODA,1,Bilateral,1,1,0,NA,NA,NA,NA,15.737771835256487
FI-3-2014-2008080028,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,MZ,0,127469.2356,1,2014,2014,NA,2008-07-31,2014-12-31,NA,NA,NA,0,127469.2356,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,NA,NA,NA,11.755630325053879
FI-3-2014-2014140714,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,1,0,A01_general,1,0,2,Implementation,MZ,13672800,0,0,NA,NA,NA,2014-12-17,2016-12-31,NA,NA,NA,13672800,0,0,110,Standard grant,10,ODA,1,Bilateral,1,1,0,1,1,NA,16.430919015816432,NA
FI-3-2014-2000003078,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,1,0,A01_general,1,0,2,Implementation,TZ,0,12282732,1,2014,2014,NA,2001-12-05,2015-12-31,NA,NA,NA,0,12282732,1,110,Standard grant,10,ODA,1,Bilateral,1,1,0,NA,NA,NA,NA,16.323704931509283
FI-3-2014-2013130107,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,TZ,0,1195549.632,1,2014,2014,NA,2002-12-17,2014-12-31,NA,NA,NA,0,1195549.632,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,NA,NA,NA,13.99411658070258
FI-3-2014-2013130132,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,ZM,0,2293188.3432,1,2014,2014,NA,2009-12-10,2014-12-31,NA,NA,NA,0,2293188.3432,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,NA,NA,NA,14.645453696800933
FI-3-2014-2012000151,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,1,0,A01_general,1,0,2,Implementation,ZM,0,6307718.4,1,2014,2014,NA,2012-12-14,2015-12-31,NA,NA,NA,0,6307718.4,1,110,Standard grant,10,ODA,1,Bilateral,1,1,0,NA,NA,NA,NA,15.6572845843438
FI-3-2014-2009091300,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,NP,0,7975800,1,2014,2014,NA,2009-10-21,2016-12-31,NA,NA,NA,0,7975800,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,NA,NA,NA,15.891922515083746
FI-3-2014-2008080130,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,VN,0,4074763.2984,1,2014,2014,NA,2008-09-01,2014-12-31,NA,NA,NA,0,4074763.2984,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,NA,NA,NA,15.220323216687818
FI-3-2014-2004043014,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,VN,0,533664.1962,1,2014,2014,NA,2004-06-02,2014-12-31,NA,NA,NA,0,533664.1962,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,NA,NA,NA,13.187522074068298
FI-3-2014-2013130288,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,VN,0,1753739.4132,1,2014,2014,NA,2011-12-16,2017-12-31,NA,NA,NA,0,1753739.4132,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,NA,NA,NA,14.377260873716295
FI-3-2014-2014140891,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,PS,10254600,0,0,NA,NA,NA,2014-06-19,2017-12-31,NA,NA,NA,10254600,0,0,110,Standard grant,10,ODA,1,Bilateral,1,0,0,1,1,NA,16.143236943364652,NA
FI-3-2015-2015150032,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,ET,2278800,0,0,NA,NA,2015-12-14,2015-12-14,2019-12-31,NA,NA,1478,2278800,0,0,110,Standard grant,10,ODA,1,Bilateral,1,0,0,1,1,NA,14.639159546588377,NA
FI-3-2017-2015150032,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,ET,0,569700,1,2017,2017,2015-12-14,2015-12-14,2019-12-31,NA,NA,1478,0,569700,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,NA,NA,NA,13.252865185468487
FI-3-2018-2018180551,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,PS,10254600,3418200,1,2018,2019,2018-02-14,2018-02-14,2020-12-31,NA,NA,1051,10254600,3418200,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,0.6666666666666667,0.6666666666666667,NA,16.143236943364652,15.044624654696541
FI-3-2021-2021001001,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,1,0,A01_general,1,0,2,Implementation,ZA,23927.4,1813.9248,1,2021,2021,2021-01-01,2021-01-01,2021-12-31,NA,NA,364,23927.4,1813.9248,1,110,Standard grant,10,ODA,1,Bilateral,1,1,0,0.9241904761904762,0.9241904761904762,NA,10.082779524769718,7.503248174468487
FI-3-2021-2021005339,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,NP,21648600,0,0,NA,NA,2021-01-01,2021-01-01,2021-12-31,NA,NA,364,21648600,0,0,110,Standard grant,10,ODA,1,Bilateral,1,0,0,1,1,NA,16.890451345194872,NA
FI-3-2019-2019190049,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,ET,4557600,0,0,NA,NA,2019-12-11,2019-12-11,2023-12-31,NA,NA,1481,4557600,0,0,110,Standard grant,10,ODA,1,Bilateral,1,0,0,1,1,NA,15.332306727148323,NA
FI-3-2019-2019190107,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,MZ,31903200,0,0,NA,NA,2019-12-19,2019-12-19,2022-12-31,NA,NA,1108,31903200,0,0,110,Standard grant,10,ODA,1,Bilateral,1,0,0,1,1,NA,17.278216876203636,NA
FI-3-2022-2018180551,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,PS,0,3418200,1,2022,2022,NA,2023-01-01,2023-12-31,NA,NA,NA,0,3418200,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,NA,NA,NA,15.044624654696541
FI-3-2022-2021210112,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,NP,0,3418200,1,2022,2022,NA,2023-01-01,2023-12-31,NA,NA,NA,0,3418200,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,NA,NA,NA,15.044624654696541
FI-3-2022-2019190049,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,ET,0,1139400,1,2022,2022,NA,2023-01-01,2023-12-31,NA,NA,NA,0,1139400,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,NA,NA,NA,13.946012366028432
FI-3-2022-2022220043,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,MZ,23927400,0,0,NA,NA,NA,2023-01-01,2023-12-31,NA,NA,NA,23927400,0,0,110,Standard grant,10,ODA,1,Bilateral,1,0,0,1,1,NA,16.990534803751856,NA
FI-3-2022-2019190107,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,MZ,0,9115200,1,2022,2022,NA,2023-01-01,2023-12-31,NA,NA,NA,0,9115200,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,NA,NA,NA,16.02545390770827
FI-3-2024-2024240132,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,NP,NA,NA,NA,NA,NA,NA,2024-01-01,2024-12-31,NA,NA,NA,0,4785480,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,NA,NA,NA,15.381096891317755
FI-3-2024-2024240259,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,MZ,NA,NA,NA,NA,NA,NA,2024-01-01,2024-12-31,NA,NA,NA,0,4557600,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,NA,NA,NA,15.332306727148323
FI-3-2024-2024240349,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,PS,NA,NA,NA,NA,NA,NA,2024-01-01,2024-12-31,NA,NA,NA,0,3418200,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,NA,NA,NA,15.044624654696541
FI-3-2023-2023230044,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,ET,0,1139400,1,2023,2023,NA,2023-01-01,2023-12-31,NA,NA,NA,0,1139400,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,NA,NA,NA,13.946012366028432
FI-3-2023-2023230130,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,MZ,0,5697000,1,2023,2023,NA,2023-01-01,2023-12-31,NA,NA,NA,0,5697000,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,NA,NA,NA,15.555450278462533
FI-3-2023-2023230300,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,NP,0,3987900,1,2023,2023,NA,2023-01-01,2023-12-31,NA,NA,NA,0,3987900,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,NA,NA,NA,15.1987753345238
FI-3-2023-2023230435,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,PS,5355180,1936980,1,2023,2023,NA,2023-01-01,2023-12-31,NA,NA,NA,5355180,1936980,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,0.6382978723404256,0.6382978723404256,NA,15.493574874744445,14.476640617090602
FI-3-2023-2023230729,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,TZ,9115200,0,0,NA,NA,NA,2023-01-01,2023-12-31,NA,NA,NA,9115200,0,0,110,Standard grant,10,ODA,1,Bilateral,1,0,0,1,1,NA,16.02545390770827,NA
FI-3-2025-2025250181,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,PS,NA,NA,NA,NA,NA,NA,2025-01-01,2025-12-31,NA,NA,NA,9115200,2278800,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,0.75,NA,16.02545390770827,14.639159546588377
FI-3-2025-2025250423,FI-3,Ministry for Foreign Affairs of Finland,10,Bilateral,0,1,A02_sector,1,0,2,Implementation,NP,NA,NA,NA,NA,NA,NA,2025-01-01,2025-12-31,NA,NA,NA,0,4899420,1,110,Standard grant,10,ODA,1,Bilateral,1,0,0,NA,NA,NA,NA,15.404627388727949
XM-DAC-5-7-6617541,XM-DAC-5-7,"EN: Germany - Federal Foreign Office, DE: Deutschland - Auswärtiges Amt",10,Bilateral,1,0,A01_general,1,0,1,Pipeline/identification,AR,32085.504,32085.504,1,2023,2023,2023-01-31,NA,2023-12-02,NA,NA,305,32085.504,32085.504,1,110,Standard grant,10,ODA,1,Bilateral,1,1,0,0,0,NA,10.376159618336137,10.376159618336137
XM-DAC-5-7-6619031,XM-DAC-5-7,"EN: Germany - Federal Foreign Office, DE: Deutschland - Auswärtiges Amt",10,Bilateral,1,0,A01_general,1,0,2,Implementation,PK,13936.947102,13936.947102,1,2023,2023,2023-05-15,NA,2023-11-01,NA,NA,170,13936.947102,13936.947102,1,110,Standard grant,10,ODA,1,Bilateral,1,1,0,0,0,NA,9.542298657603947,9.542298657603947
XM-DAC-5-7-6618689,XM-DAC-5-7,"EN: Germany - Federal Foreign Office, DE: Deutschland - Auswärtiges Amt",10,Bilateral,1,0,A01_general,1,0,2,Implementation,SY,524700.638946,524700.638946,1,2022,2023,2023-01-01,NA,2024-03-31,NA,NA,455,524700.638946,524700.638946,1,110,Standard grant,10,ODA,1,Bilateral,1,1,0,0,0,NA,13.17058316740991,13.17058316740991
XM-DAC-5-7-6618709,XM-DAC-5-7,"EN: Germany - Federal Foreign Office, DE: Deutschland - Auswärtiges Amt",10,Bilateral,1,0,A01_general,1,0,1,Pipeline/identification,SY,1715148.869508,1715148.869508,1,2022,2023,2023-01-01,NA,2024-03-31,NA,NA,455,1715148.869508,1715148.869508,1,110,Standard grant,10,ODA,1,Bilateral,1,1,0,0,0,NA,14.355010439192737,14.355010439192737
XM-DAC-5-7-6618264,XM-DAC-5-7,"EN: Germany - Federal Foreign Office, DE: Deutschland - Auswärtiges Amt",10,Bilateral,1,0,A01_general,1,0,2,Implementation,AL,54104.409,54104.409,1,2022,2023,2023-01-01,NA,2023-12-31,NA,NA,364,54104.409,54104.40900000001,1,110,Standard grant,10,ODA,1,Bilateral,1,1,0,0,-2.220446049250313e-16,NA,10.898670958741212,10.898670958741212
XM-DAC-5-7-6618595,XM-DAC-5-7,"EN: Germany - Federal Foreign Office, DE: Deutschland - Auswärtiges Amt",10,Bilateral,1,0,A01_general,1,0,1,Pipeline/identification,BA,74021.87300400001,74021.87300400001,1,2022,2023,2023-01-01,NA,2023-12-31,NA,NA,364,74021.87300400001,74021.87300400001,1,110,Standard grant,10,ODA,1,Bilateral,1,1,0,0,0,NA,11.212115909645945,11.212115909645945
XM-DAC-5-7-6619010,XM-DAC-5-7,"EN: Germany - Federal Foreign Office, DE: Deutschland - Auswärtiges Amt",10,Bilateral,1,0,A01_general,1,0,1,Pipeline/identification,BJ,12159.038736,12159.038736,1,2023,2023,2023-05-01,NA,2023-06-30,NA,NA,60,12159.038736,12159.038736,1,110,Standard grant,10,ODA,1,Bilateral,1,1,0,0,0,NA,9.40582810107965,9.40582810107965
XM-DAC-5-7-6619140,XM-DAC-5-7,"EN: Germany - Federal Foreign Office, DE: Deutschland - Auswärtiges Amt",10,Bilateral,1,0,A01_general,1,0,2,Implementation,ML,11733.461442000002,11733.461442000002,1,2023,2023,2023-06-15,NA,2023-12-15,NA,NA,183,11733.461442000002,11733.461442000002,1,110,Standard grant,10,ODA,1,Bilateral,1,1,0,0,0,NA,9.370199991210747,9.370199991210747
XM-DAC-5-7-6619197,XM-DAC-5-7,"EN: Germany - Federal Foreign Office, DE: Deutschland - Auswärtiges Amt",10,Bilateral,1,0,A01_general,1,0,2,Implementation,RW,33881.1984,33881.1984,1,2023,2023,2023-07-01,NA,2023-12-31,NA,NA,183,33881.1984,33881.1984,1,110,Standard grant,10,ODA,1,Bilateral,1,1,0,0,0,NA,10.430615520041247,10.430615520041247
CA-3-A033033001,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,MZ,0,26741731.17522871,1,2014,2017,NA,2009-03-02,2019-03-31,2018-03-31,365,NA,103448275.86910623,103448275.86206897,9,110,Standard grant,NA,not declared,1,Bilateral,1,0,1,NA,6.802691743246214e-11,365,18.454582295696074,18.454582295628047
CA-3-A033033002,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,MZ,0,17065346.93877551,1,2015,2017,NA,2009-03-27,2019-03-31,2018-03-31,365,NA,39584699.514426455,39584699.507389165,7,110,Standard grant,NA,not declared,1,Bilateral,1,0,1,NA,1.77778014531782e-10,365,17.493953225663986,17.49395322548621
CA-3-A033033004,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",10,Bilateral,1,0,A01_general,1,0,4,Closed,MZ,0,14074595.355383532,1,2014,2015,NA,2009-03-27,2019-03-31,2018-11-28,123,NA,50942806.48135117,50942806.47431386,6,110,Standard grant,NA,not declared,1,Bilateral,1,1,1,NA,1.3814127619582448e-10,123,17.746214119860383,17.746214119722243
CA-3-A033640001,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,HN,0,6430915.285010556,1,2014,2019,NA,2011-04-29,2019-06-28,2019-06-28,0,NA,9217866.530612243,9142369.894440535,9,110,Standard grant,NA,not declared,1,Bilateral,1,0,1,NA,0.00819025052282829,0,16.036654172944512,16.028430198052956
CA-3-A034252001,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,BD,0,45038705.137227304,1,2014,2018,NA,2013-09-10,2018-06-30,2018-06-30,0,NA,45038705.137227304,45038705.137227304,5,110,Standard grant,NA,not declared,1,Bilateral,1,0,1,NA,0,0,17.62303279220898,17.62303279220898
CA-3-A034769001,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",10,Bilateral,0,1,A02_sector,1,0,4,Closed,ML,0,1499590.7952146374,1,2015,2021,NA,2011-02-04,2019-12-31,2019-12-31,0,NA,2995812.5897255456,2536958.845883181,4,110,Standard grant,NA,not declared,1,Bilateral,1,0,1,NA,0.15316503622958655,0,14.912726068166549,14.746476616882319
