iatiidentifier,year,interrupted_flag,balance_owed,balance_share,disbursement_usd,commitment_usd,donor_ref,donor,x1_donor_type,modality,recipient_main,status_code,status_name,finance_type,flow_type,collaboration_type,finance_type_name,flow_type_name,collaboration_type_name,hierarchy,log_commitment,planned_duration_days,y2_early_days,y1_gap_full,s1_share,s2_hhi_net,s3_n_donors,cum_commit,disb_year,voice_account,corruption_ctrl,pol_stability,aid_dependence,gdp_pc,population,region,income_group,coup,coup_attempt,election_year,single_donor,log_gdp_pc,log_pop,net_degree,net_between,net_eigen,net_peers,net_peer_str
CA-3-A032230001,2014,0,-1094972.7797325826,NA,1094972.7797325826,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,VN,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,15.754539767767914,NA,91,0.00743115788639314,0,0.8455942067012356,6,0,1094972.7797325826,-1.1673414,-0.361941399999999,-0.0126942,1.87689874659763,2546.38464459903,91679578,East Asia & Pacific,Upper middle income,0,0,0,0,7.842429845710552,18.33381020795327,2,0.02597402597402597,0.02626275743471347,2,2
CA-3-A032230001,2015,0,-2012200.4433497535,NA,917227.663617171,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,VN,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,15.754539767767914,NA,91,0.00743115788639314,0,0.5022790918532063,5,0,917227.663617171,-1.006907,-0.3774131,0.0681785999999999,1.39461008493105,2577.56885340113,92823254,East Asia & Pacific,Upper middle income,0,0,0,0,7.854601928784033,18.346207748262582,4,0.00875600032663932,0.0699787942465587,5,8
CA-3-A032230001,2016,0,-2276827.0372976777,NA,264626.593947924,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,VN,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,15.754539767767914,NA,91,0.00743115788639314,0,0.45019875070682674,6,0,264626.593947924,-1.02156389999999,-0.356688499999999,0.1824971,1.1961451189338,2735.0604380416,94000117,East Asia & Pacific,Upper middle income,0,0,1,0,7.913908812616166,18.358806584914355,3,0.00422831083925714,0.04455684189645972,4,5
CA-3-A032230001,2017,0,-3311981.0978184375,NA,1035154.06052076,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,VN,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,15.754539767767914,NA,91,0.00743115788639314,0,0.4999352749140974,5,0,1035154.06052076,-1.12200529999999,-0.4238211,0.1500179,0.910699779837221,2956.10992127753,95176977,East Asia & Pacific,Upper middle income,0,0,0,0,7.991629467194556,18.37124863227872,4,0.01369381445836994,0.07183368988364719,6,8
CA-3-A032230001,2018,0,-3349534.5038705138,NA,37553.406052076,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,VN,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,15.754539767767914,NA,91,0.00743115788639314,0,0.9923172369118164,4,0,37553.406052076,-1.0842098,-0.3951053,-0.0542592999999999,0.558921597096612,3222.31003125366,96237319,East Asia & Pacific,Upper middle income,0,0,0,0,8.07785378233981,18.382327771802935,3,0.00196911738798287,0.06293592716151443,5,7
CA-3-A033033001,2014,0,-4222378.60661506,NA,4222378.60661506,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,MZ,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,18.45458229569607,NA,365,6.802691743246214e-11,0,0.4314290951515634,8,0,35186488.38845883,-0.3834841,-0.861341399999999,-0.6196453,11.8472671221558,697.142680444123,25788475,Sub-Saharan Africa,Low income,0,0,1,0,6.546990096330548,17.065438244662896,2,0.02597402597402597,0.02626275743471347,2,2
CA-3-A033033001,2015,0,-11259676.284306826,NA,7037297.677691766,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,MZ,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,18.45458229569607,NA,365,6.802691743246214e-11,0,0.5286518505537117,6,0,22780085.855031665,-0.405902899999999,-0.8687712,-0.6842917,11.4346704878573,610.563774706589,26547572,Sub-Saharan Africa,Low income,0,0,0,0,6.414382751168728,17.094448851376246,4,0.00875600032663932,0.0699787942465587,5,8
CA-3-A033033001,2016,0,-19704433.497536942,NA,8444757.21323012,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,MZ,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,18.45458229569607,NA,365,6.802691743246214e-11,0,0.9508402642327682,4,0,16185784.658691064,-0.5790188,-0.991651899999999,-1.2808563,12.9612205859853,441.489734819071,27337105,Sub-Saharan Africa,Low income,0,0,0,0,6.090154769080782,17.123755494845852,3,0.00422831083925714,0.04455684189645972,4,5
CA-3-A033033001,2017,0,-26741731.17522871,NA,7037297.677691766,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,MZ,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,18.45458229569607,NA,365,6.802691743246214e-11,0,1,2,0,12582235.045742434,-0.591888,-0.9645689,-1.06530219999999,14.0170423074241,470.93856305196,28166393,Sub-Saharan Africa,Low income,0,0,0,0,6.154727646128334,17.15364008763576,4,0.01369381445836994,0.07183368988364719,6,8
CA-3-A033033002,2015,0,-3779382.125263898,NA,3779382.125263898,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,MZ,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,17.493953225663986,NA,365,1.77778014531782e-10,0,0.5286518505537117,6,0,22780085.855031665,-0.405902899999999,-0.8687712,-0.6842917,11.4346704878573,610.563774706589,26547572,Sub-Saharan Africa,Low income,0,0,0,0,6.414382751168728,17.094448851376246,4,0.00875600032663932,0.0699787942465587,5,8
CA-3-A033033002,2016,0,-11520409.570724843,NA,7741027.445460944,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,MZ,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,17.493953225663986,NA,365,1.77778014531782e-10,0,0.9508402642327682,4,0,16185784.658691064,-0.5790188,-0.991651899999999,-1.2808563,12.9612205859853,441.489734819071,27337105,Sub-Saharan Africa,Low income,0,0,0,0,6.090154769080782,17.123755494845852,3,0.00422831083925714,0.04455684189645972,4,5
CA-3-A033033002,2017,0,-17065346.93877551,NA,5544937.368050668,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,MZ,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,17.493953225663986,NA,365,1.77778014531782e-10,0,1,2,0,12582235.045742434,-0.591888,-0.9645689,-1.06530219999999,14.0170423074241,470.93856305196,28166393,Sub-Saharan Africa,Low income,0,0,0,0,6.154727646128334,17.15364008763576,4,0.01369381445836994,0.07183368988364719,6,8
CA-3-A033033004,2014,0,-7037297.677691766,NA,7037297.677691766,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A01_general,MZ,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,17.746214119860383,NA,123,1.3814127619582448e-10,0,0.4314290951515634,8,0,35186488.38845883,-0.3834841,-0.861341399999999,-0.6196453,11.8472671221558,697.142680444123,25788475,Sub-Saharan Africa,Low income,0,0,1,0,6.546990096330548,17.065438244662896,2,0.02597402597402597,0.02626275743471347,2,2
CA-3-A033033004,2015,0,-14074595.355383532,NA,7037297.677691766,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A01_general,MZ,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,17.746214119860383,NA,123,1.3814127619582448e-10,0,0.5286518505537117,6,0,22780085.855031665,-0.405902899999999,-0.8687712,-0.6842917,11.4346704878573,610.563774706589,26547572,Sub-Saharan Africa,Low income,0,0,0,0,6.414382751168728,17.094448851376246,4,0.00875600032663932,0.0699787942465587,5,8
CA-3-A033033007,2014,0,-23926812.104152005,NA,23926812.104152005,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,MZ,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,18.29246344623161,NA,-275,7.999978457462474e-11,0,0.4314290951515634,8,0,35186488.38845883,-0.3834841,-0.861341399999999,-0.6196453,11.8472671221558,697.142680444123,25788475,Sub-Saharan Africa,Low income,0,0,1,0,6.546990096330548,17.065438244662896,2,0.02597402597402597,0.02626275743471347,2,2
CA-3-A033033007,2015,0,-28852920.47853624,NA,4926108.3743842365,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,MZ,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,18.29246344623161,NA,-275,7.999978457462474e-11,0,0.5286518505537117,6,0,22780085.855031665,-0.405902899999999,-0.8687712,-0.6842917,11.4346704878573,610.563774706589,26547572,Sub-Saharan Africa,Low income,0,0,0,0,6.414382751168728,17.094448851376246,4,0.00875600032663932,0.0699787942465587,5,8
CA-3-A033419002,2014,0,-3019000.703729768,NA,3019000.703729768,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,GH,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,18.160492398983287,NA,0,0.03870527354605202,0,1,3,0,3019000.703729768,0.4460775,-0.1952286,-0.0929878,2.16730934056598,1949.90832923846,28041592,Sub-Saharan Africa,Lower middle income,0,0,0,0,7.575537639805813,17.149199394553204,2,0.02597402597402597,0.02626275743471347,2,2
CA-3-A033640001,2014,0,-1649832.0971147085,NA,1649832.0971147085,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,HN,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,16.036654172944512,NA,0,0.00819025052282829,0,0.5821767713659606,3,0,1649832.0971147085,-0.5608808,-0.9656425,-0.6895701,3.33690385877224,2179.88171977271,9063122,Latin America & Caribbean,Lower middle income,0,0,0,0,7.687025897326175,16.01972421027259,2,0.02597402597402597,0.02626275743471347,2,2
CA-3-A033640001,2015,0,-3575913.110485574,NA,1926081.0133708655,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,HN,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,16.036654172944512,NA,0,0.00819025052282829,0,0.4775908315461208,4,0,1926081.0133708655,-0.603179399999999,-0.8111784,-0.6604916,2.76526571378543,2271.20265980349,9237305,Latin America & Caribbean,Lower middle income,0,0,0,0,7.728064776258591,16.038760734408207,4,0.00875600032663932,0.0699787942465587,5,8
CA-3-A033640001,2016,0,-5423459.190710768,NA,1847546.0802251936,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,HN,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,16.036654172944512,NA,0,0.00819025052282829,NA,NA,1,0,1847546.0802251936,-0.6577893,-0.924298699999999,-0.7047922,2.04171440031698,2307.34468351082,9412380,Latin America & Caribbean,Lower middle income,0,0,0,1,7.74385265469053,16.057536402005034,3,0.00422831083925714,0.04455684189645972,4,5
CA-3-A033640001,2017,0,-5915728.5855031675,NA,492269.3947923997,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,HN,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,16.036654172944512,NA,0,0.00819025052282829,0,0.8141475037689385,3,0,492269.3947923997,-0.710326399999999,-0.946983999999999,-0.9065696,2.0360589549255,2413.0076562942,9588137,Latin America & Caribbean,Lower middle income,0,0,1,0,7.788629238555845,16.076037163128532,4,0.01369381445836994,0.07183368988364719,6,8
CA-3-A033640001,2018,0,-6242594.66572836,NA,326866.0802251935,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,HN,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,16.036654172944512,NA,0,0.00819025052282829,0,0.6978229252527903,3,0,326866.0802251935,-0.768458299999999,-0.969578899999999,-0.864353599999999,2.99904399429131,2464.64241531918,9765210,Latin America & Caribbean,Lower middle income,0,0,0,0,7.80980201117464,16.09433662743802,3,0.00196911738798287,0.06293592716151443,5,7
CA-3-A033640001,2019,0,-6430915.285010557,NA,188320.61928219564,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,HN,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,16.036654172944512,NA,0,0.00819025052282829,0,0.6851054451694691,3,0,188320.61928219564,-0.8093716,-1.0582406,-0.827137599999999,1.97593951065972,2502.32744328073,9943633,Latin America & Caribbean,Lower middle income,0,0,0,0,7.824976555077984,16.11244300481422,2,2.231010613198975e-4,0.03708272675197809,4,5
CA-3-A033985001,2014,0,-12530.218156228006,NA,12530.218156228006,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,TZ,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,18.57292653045694,NA,730,0.00174673779419398,0.06033026429513571,0.6637472132753576,6,13895881.477832513,2749616.7769176634,-0.167283799999999,-0.6311616,-0.5068917,5.35921223892237,1022.74841308594,50351512,Sub-Saharan Africa,Lower middle income,0,0,0,0,6.930248805193481,17.73453920646942,2,0.02597402597402597,0.02626275743471347,2,2
CA-3-A033999002,2014,0,-325241.3793103448,NA,325241.3793103448,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,TZ,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,13.46414970884931,NA,0,0,0.06033026429513571,0.6637472132753576,6,13895881.477832513,2749616.7769176634,-0.167283799999999,-0.6311616,-0.5068917,5.35921223892237,1022.74841308594,50351512,Sub-Saharan Africa,Lower middle income,0,0,0,0,6.930248805193481,17.73453920646942,2,0.02597402597402597,0.02626275743471347,2,2
CA-3-A034052001,2014,0,6959420.133708659,0.4972180069273214,7037297.677691766,13996717.811400425,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A01_general,SN,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,16.454333418050876,NA,-186,0.03214466333509369,1,NA,1,109352101.34412386,32928575.650950033,0.0533404,0.03561,-0.0890915999999999,5.70909755676307,1398.89137601382,14152102,Sub-Saharan Africa,Lower middle income,0,0,0,1,7.243435327629456,16.465373722257628,2,0.02597402597402597,0.02626275743471347,2,2
CA-3-A034052001,2015,0,449919.781843774,0.03214466333509355,6509500.351864884,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A01_general,SN,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,16.454333418050876,NA,-186,0.03214466333509369,0.9696888280047314,9.187671477267624e-4,2,109352101.34412386,23399014.77832512,0.1225947,0.0806390999999999,-0.0746024,5.00138793527759,1218.00613555438,14593331,Sub-Saharan Africa,Lower middle income,0,0,0,0,7.104970485658123,16.496075201500506,4,0.00875600032663932,0.0699787942465587,5,8
CA-3-A034252001,2014,0,-9185525.686136523,NA,9185525.686136523,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,BD,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,17.62303279220898,NA,0,0,NA,NA,2,0,9185525.686136523,-0.788675999999999,-1.1845563,-1.0510112,1.31373692992305,1094.46199702838,157964929,South Asia,Lower middle income,0,0,1,0,6.998018194595261,18.87788359799819,2,0.02597402597402597,0.02626275743471347,2,2
CA-3-A034252001,2015,0,-20963739.676284306,NA,11778213.990147782,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,BD,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,17.62303279220898,NA,0,0,0,1,2,0,11778213.990147782,-0.8770251,-1.0798121,-1.331635,1.24770017322217,1224.38647668165,159383179,South Asia,Lower middle income,0,0,0,0,7.110195162156987,18.886821791775866,4,0.00875600032663932,0.0699787942465587,5,8
CA-3-A034252001,2016,0,-32741953.66643209,NA,11778213.990147782,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,BD,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,17.62303279220898,NA,0,0,0,1,2,0,11778213.990147782,-0.933366799999999,-1.0667924,-1.3416192,0.91223255541772,1649.28380858601,160811932,South Asia,Lower middle income,0,0,0,0,7.408096417262894,18.89574611593626,3,0.00422831083925714,0.04455684189645972,4,5
CA-3-A034252001,2017,0,-39112559.9929627,NA,6370606.326530612,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,BD,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,17.62303279220898,NA,0,0,0,0.5104455703205266,3,0,6370606.326530612,-0.9168972,-1.062185,-1.3289506,1.24451822350917,1811.08221668646,162186147,South Asia,Lower middle income,0,0,0,0,7.501679855354567,18.90425528909315,4,0.01369381445836994,0.07183368988364719,6,8
CA-3-A034252001,2018,0,-45038705.137227304,NA,5926145.144264602,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,BD,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,17.62303279220898,NA,0,0,0,0.3487580674787595,5,0,5926145.144264602,-0.962351699999999,-1.0964787,-1.02517179999999,0.911021785754119,1965.24372731467,163523103,South Asia,Lower middle income,0,0,1,0,7.583371550868579,18.912464841071586,3,0.00196911738798287,0.06293592716151443,5,7
CA-3-A034379001,2014,0,-1964465.8691062632,NA,1964465.8691062632,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,SN,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,16.454640209283145,NA,0,0.0160230871449557,1,NA,1,109352101.34412386,32928575.650950033,0.0533404,0.03561,-0.0890915999999999,5.70909755676307,1398.89137601382,14152102,Sub-Saharan Africa,Lower middle income,0,0,0,1,7.243435327629456,16.465373722257628,2,0.02597402597402597,0.02626275743471347,2,2
CA-3-A034768005,2018,0,-422237.8606615059,NA,422237.8606615059,0,CA-3,"EN: Foreign Affairs, Trade and Development Canada (DFATD), FR: Affaires étrangères, Commerce et Développement Canada (MAECD)",Bilateral,A02_sector,ML,4,Closed,110,NA,1,Standard grant,not declared,Bilateral,1,15.002925059496242,NA,NA,0.00405274976227776,0,0.4586334957045235,5,0,9296953.553835329,-0.4790175,-0.744831199999999,-1.87828559999999,7.84036507419255,996.379292136901,20442030,Sub-Saharan Africa,Low income,0,0,1,0,6.904128000491313,16.833103633436856,3,0.00196911738798287,0.06293592716151443,5,7
